customer_id,age,yrs_experience,family_size,education_level,income,mortgage_amt,credit_card_acct,credit_card_spend,share_trading_acct,fixed_deposit_acct,online_acct,personal_loan
3496,66.0,6.0,2.0,Undergraduate,61.0,80,yes,1.3,0,0,no,no
1318,35.0,27.0,2.0,Graduate,42.0,0,no,0.0,0,0,yes,no
3093,61.0,24.0,,Advanced or Professional,,0,yes,1.7,0,0,yes,no
5150,44.0,7.0,1.0,Advanced or Professional,135.0,93,no,0.0,0,0,yes,no
2603,53.0,26.0,1.0,Graduate,72.0,151,no,0.0,0,0,yes,no
2660,66.0,9.0,2.0,Graduate,78.0,109,yes,1.3,0,0,yes,no
1263,34.0,19.0,2.0,Undergraduate,38.0,91,no,0.0,0,1,yes,no
4690,40.0,30.0,2.0,Graduate,40.0,0,yes,3.5,0,0,no,no
3686,64.0,15.0,2.0,Undergraduate,16.0,0,no,0.0,0,0,yes,no
2352,40.0,7.0,2.0,Graduate,89.0,0,no,0.0,0,0,no,no
1483,26.0,15.0,1.0,Advanced or Professional,166.0,363,no,0.0,1,1,no,yes
2731,44.0,38.0,1.0,Advanced or Professional,168.0,0,no,0.0,0,0,no,yes
4992,89.0,63.0,,Undergraduate,55.0,82,no,0.0,0,0,yes,no
2221,51.0,15.0,1.0,Advanced or Professional,62.0,0,yes,1.9,0,0,no,no
2253,62.0,15.0,1.0,Advanced or Professional,74.0,135,no,0.0,0,0,yes,no
4310,63.0,39.0,1.0,Undergraduate,105.0,108,yes,1.0,0,0,yes,no
4365,52.0,18.0,1.0,Graduate,38.0,0,yes,0.5,0,1,no,no
5003,43.0,9.0,4.0,Graduate,136.0,194,yes,2.5,0,0,yes,yes
997,51.0,0.0,3.0,Graduate,77.0,138,yes,0.5,0,0,no,no
5764,26.0,0.0,2.0,Advanced or Professional,35.0,0,yes,0.8,1,0,yes,no
758,44.0,35.0,3.0,Advanced or Professional,100.0,0,yes,4.6,0,1,yes,yes
5240,59.0,35.0,4.0,Undergraduate,122.0,0,no,0.0,0,0,yes,no
978,,,,Advanced or Professional,75.0,0,no,0.0,0,0,yes,no
13,66.0,28.0,4.0,Advanced or Professional,88.0,249,yes,0.7,0,0,yes,no
1526,50.0,18.0,3.0,Graduate,157.0,289,yes,5.4,0,1,no,yes
2625,35.0,1.0,2.0,Graduate,68.0,94,no,0.0,0,0,yes,no
2781,41.0,16.0,3.0,Advanced or Professional,74.0,0,yes,0.2,0,0,yes,no
295,43.0,14.0,2.0,Undergraduate,39.0,117,no,0.0,0,0,yes,no
2786,51.0,1.0,2.0,Undergraduate,65.0,140,yes,2.1,0,0,yes,no
5407,33.0,34.0,4.0,Graduate,28.0,114,yes,0.5,0,0,no,no
2514,63.0,18.0,4.0,Undergraduate,28.0,0,no,0.0,0,0,no,no
2155,25.0,36.0,1.0,Undergraduate,99.0,80,no,0.0,0,0,yes,no
1957,41.0,10.0,3.0,Graduate,48.0,0,yes,1.1,0,0,yes,no
5007,53.0,17.0,1.0,Advanced or Professional,41.0,0,no,0.0,0,0,yes,no
953,31.0,,,Undergraduate,59.0,0,yes,0.1,1,0,no,no
5327,67.0,33.0,4.0,Undergraduate,102.0,0,yes,1.2,0,0,yes,no
4935,33.0,18.0,4.0,Advanced or Professional,155.0,317,no,0.0,0,0,yes,yes
4880,55.0,,,Undergraduate,,0,no,0.0,0,0,yes,no
1125,,8.0,,Undergraduate,,0,no,0.0,0,0,yes,no
2610,39.0,,,Graduate,,128,yes,2.0,0,0,yes,no
709,35.0,11.0,4.0,Advanced or Professional,73.0,0,no,0.0,0,0,yes,no
5518,63.0,40.0,2.0,Undergraduate,52.0,0,no,0.0,0,0,yes,no
5298,29.0,32.0,4.0,Graduate,45.0,0,no,0.0,0,0,no,no
5859,49.0,23.0,2.0,Undergraduate,78.0,0,no,0.0,0,0,yes,no
326,52.0,3.0,3.0,Advanced or Professional,101.0,0,no,0.0,0,0,yes,no
1325,46.0,14.0,4.0,Undergraduate,39.0,0,no,0.0,0,0,no,no
3948,27.0,11.0,2.0,Graduate,98.0,0,yes,1.1,0,0,yes,no
5055,35.0,7.0,4.0,Advanced or Professional,126.0,0,yes,4.3,0,0,no,yes
5733,58.0,30.0,2.0,Undergraduate,32.0,0,no,0.0,0,0,yes,no
802,36.0,8.0,2.0,Graduate,124.0,0,no,0.0,0,0,no,no
4612,45.0,12.0,1.0,Undergraduate,73.0,71,yes,0.1,1,0,yes,no
843,36.0,12.0,2.0,Graduate,58.0,0,no,0.0,1,0,yes,no
3584,40.0,39.0,3.0,Graduate,24.0,183,no,0.0,0,0,yes,no
5541,34.0,3.0,3.0,Undergraduate,65.0,87,yes,0.6,0,0,yes,no
422,28.0,2.0,1.0,Undergraduate,112.0,0,no,0.0,0,0,no,no
1613,30.0,0.0,2.0,Undergraduate,76.0,0,no,0.0,0,0,yes,no
1334,65.0,8.0,3.0,Undergraduate,25.0,0,yes,0.8,0,0,yes,no
3701,31.0,38.0,4.0,Advanced or Professional,223.0,0,no,0.0,1,0,no,no
5992,,9.0,,Graduate,,0,no,0.0,0,0,no,no
1075,58.0,41.0,1.0,Undergraduate,29.0,0,no,0.0,0,0,no,no
2512,47.0,19.0,1.0,Undergraduate,156.0,126,no,0.0,0,0,no,yes
3574,60.0,25.0,2.0,Graduate,153.0,272,no,0.0,0,0,yes,yes
3112,30.0,39.0,4.0,Undergraduate,33.0,0,no,0.0,0,0,yes,no
2648,25.0,33.0,3.0,Undergraduate,36.0,109,no,0.0,0,0,yes,no
5031,39.0,20.0,2.0,Advanced or Professional,80.0,0,yes,7.1,0,0,yes,yes
1097,42.0,4.0,2.0,Undergraduate,113.0,0,no,0.0,0,1,yes,no
1595,,,,Graduate,216.0,89,no,0.0,0,0,yes,no
2857,30.0,13.0,4.0,Graduate,88.0,0,no,0.0,0,1,yes,no
2816,58.0,34.0,2.0,Graduate,15.0,0,no,0.0,0,0,yes,no
3995,30.0,36.0,1.0,Undergraduate,111.0,130,no,0.0,0,0,no,no
3381,45.0,16.0,2.0,Undergraduate,120.0,0,no,0.0,0,0,yes,no
4279,,,4.0,Undergraduate,,123,yes,0.9,0,0,no,no
575,39.0,37.0,3.0,Graduate,54.0,169,no,0.0,0,0,yes,no
3168,52.0,15.0,4.0,Graduate,27.0,0,no,0.0,0,0,yes,no
3967,,63.0,4.0,Graduate,,95,no,0.0,0,0,yes,no
2660,48.0,36.0,2.0,Undergraduate,84.0,0,yes,1.7,1,0,no,no
5368,45.0,34.0,2.0,Advanced or Professional,185.0,0,no,0.0,0,0,no,no
501,42.0,23.0,2.0,Advanced or Professional,183.0,354,no,0.0,0,0,no,yes
1859,,,4.0,Advanced or Professional,,0,yes,0.8,0,0,yes,no
711,57.0,26.0,2.0,Graduate,168.0,0,no,0.0,0,0,no,no
5260,29.0,7.0,3.0,Advanced or Professional,56.0,0,yes,0.4,0,0,yes,no
5725,,31.0,,Graduate,139.0,0,no,0.0,0,0,yes,no
4874,67.0,30.0,4.0,Undergraduate,19.0,166,no,0.0,0,0,yes,no
2656,25.0,6.0,4.0,Undergraduate,81.0,94,no,0.0,0,0,no,no
824,49.0,7.0,2.0,Advanced or Professional,155.0,231,yes,3.2,0,0,yes,no
1929,39.0,28.0,2.0,Advanced or Professional,144.0,94,yes,2.4,0,0,no,yes
5616,51.0,25.0,4.0,Undergraduate,222.0,0,no,0.0,0,0,no,no
3364,,,,Undergraduate,,0,no,0.0,0,0,yes,no
3929,39.0,12.0,2.0,Graduate,119.0,192,no,0.0,0,0,no,yes
501,55.0,7.0,2.0,Advanced or Professional,24.0,70,no,0.0,0,0,yes,no
763,28.0,11.0,2.0,Graduate,44.0,152,yes,1.1,0,0,no,no
5648,26.0,9.0,2.0,Graduate,142.0,226,yes,6.3,0,1,yes,yes
4398,44.0,36.0,3.0,Advanced or Professional,18.0,122,no,0.0,0,0,no,no
1496,24.0,7.0,4.0,Undergraduate,198.0,144,no,0.0,0,0,yes,no
351,61.0,7.0,4.0,Undergraduate,65.0,0,no,0.0,1,0,yes,no
1937,38.0,26.0,3.0,Graduate,13.0,0,no,0.0,0,0,no,no
5952,62.0,37.0,2.0,Advanced or Professional,54.0,97,no,0.0,0,0,yes,no
274,28.0,38.0,3.0,Undergraduate,101.0,167,no,0.0,1,0,yes,yes
1204,62.0,0.0,2.0,Advanced or Professional,95.0,0,yes,1.0,0,0,no,no
4005,24.0,37.0,1.0,Graduate,69.0,0,yes,0.5,0,0,yes,no
5741,55.0,12.0,2.0,Undergraduate,10.0,80,yes,2.5,0,0,yes,no
2284,34.0,28.0,1.0,Graduate,112.0,99,yes,3.3,0,1,no,yes
5290,23.0,0.0,1.0,Graduate,33.0,0,no,0.0,0,0,yes,no
2486,34.0,21.0,4.0,Undergraduate,143.0,127,no,0.0,1,1,yes,yes
1557,48.0,31.0,2.0,Graduate,73.0,0,yes,2.1,0,0,yes,no
4305,66.0,17.0,4.0,Graduate,88.0,0,no,0.0,0,0,no,no
5080,62.0,20.0,1.0,Advanced or Professional,56.0,0,yes,3.9,1,0,yes,no
2747,24.0,1.0,2.0,Undergraduate,93.0,0,no,0.0,0,0,no,no
5086,65.0,12.0,1.0,Undergraduate,62.0,0,no,0.0,0,0,yes,no
2044,53.0,5.0,4.0,Advanced or Professional,14.0,117,yes,1.7,0,0,no,no
1060,46.0,28.0,2.0,Advanced or Professional,55.0,151,yes,2.4,0,0,yes,no
2995,47.0,11.0,2.0,Graduate,81.0,184,yes,1.0,1,0,yes,no
3151,40.0,34.0,1.0,Graduate,74.0,0,no,0.0,0,0,no,no
3168,46.0,18.0,1.0,Undergraduate,32.0,0,no,0.0,0,0,no,no
4042,27.0,33.0,2.0,Advanced or Professional,154.0,181,yes,2.6,0,0,yes,yes
410,90.0,,4.0,Graduate,289.0,154,no,0.0,0,0,no,no
4555,41.0,9.0,1.0,Graduate,102.0,146,no,0.0,0,0,no,no
4524,47.0,9.0,3.0,Advanced or Professional,69.0,161,yes,2.1,0,0,yes,no
2812,58.0,16.0,3.0,Undergraduate,42.0,91,no,0.0,0,1,no,no
1066,29.0,29.0,1.0,Advanced or Professional,60.0,0,no,0.0,0,0,no,no
2193,26.0,7.0,1.0,Advanced or Professional,83.0,246,no,0.0,0,0,no,yes
4833,55.0,41.0,3.0,Advanced or Professional,69.0,107,yes,2.5,0,0,yes,no
2723,37.0,19.0,4.0,Graduate,69.0,0,no,0.0,0,0,yes,no
5831,38.0,30.0,4.0,Graduate,131.0,0,no,0.0,0,1,yes,yes
4424,35.0,24.0,2.0,Advanced or Professional,140.0,93,no,0.0,0,0,yes,no
4959,29.0,29.0,2.0,Graduate,93.0,100,no,0.0,0,1,yes,no
124,51.0,0.0,4.0,Undergraduate,115.0,193,no,0.0,0,0,yes,no
4588,61.0,16.0,1.0,Advanced or Professional,138.0,147,no,0.0,1,0,yes,no
835,58.0,12.0,2.0,Undergraduate,43.0,0,no,0.0,1,0,yes,no
2683,31.0,5.0,4.0,Advanced or Professional,191.0,219,no,0.0,0,0,yes,yes
4226,35.0,24.0,2.0,Undergraduate,46.0,0,no,0.0,0,0,no,no
307,28.0,34.0,3.0,Graduate,14.0,70,no,0.0,1,0,no,no
2593,39.0,39.0,3.0,Graduate,101.0,275,no,0.0,0,0,no,yes
4050,38.0,39.0,1.0,Undergraduate,22.0,0,no,0.0,0,0,no,no
1787,38.0,20.0,3.0,Advanced or Professional,54.0,138,no,0.0,0,0,no,no
5096,62.0,31.0,4.0,Advanced or Professional,26.0,0,yes,0.5,0,0,no,no
346,,,6.0,Undergraduate,282.0,89,no,0.0,0,0,yes,no
1641,39.0,,2.0,Graduate,83.0,83,no,0.0,0,0,yes,no
5332,47.0,,2.0,Undergraduate,,0,yes,1.5,0,0,yes,no
5996,40.0,33.0,3.0,Undergraduate,59.0,0,no,0.0,0,0,yes,no
1577,56.0,23.0,1.0,Graduate,90.0,177,no,0.0,1,0,yes,no
3316,35.0,26.0,2.0,Undergraduate,63.0,0,no,0.0,0,0,yes,no
5807,41.0,26.0,3.0,Undergraduate,24.0,0,no,0.0,0,0,yes,no
131,23.0,20.0,2.0,Undergraduate,105.0,190,no,0.0,0,0,no,no
1171,46.0,21.0,4.0,Graduate,82.0,174,no,0.0,0,0,no,no
2020,40.0,22.0,1.0,Graduate,140.0,300,no,0.0,0,1,yes,yes
2664,40.0,7.0,4.0,Advanced or Professional,109.0,0,yes,7.6,0,0,yes,no
352,27.0,0.0,2.0,Undergraduate,109.0,0,no,0.0,0,0,yes,no
411,62.0,31.0,3.0,Undergraduate,108.0,0,yes,1.5,0,0,no,no
2743,44.0,26.0,1.0,Undergraduate,78.0,0,no,0.0,1,0,no,no
4450,64.0,22.0,2.0,Undergraduate,72.0,175,no,0.0,0,0,yes,no
649,53.0,9.0,1.0,Undergraduate,14.0,0,yes,2.8,0,0,no,no
3160,67.0,39.0,1.0,Advanced or Professional,60.0,0,yes,0.2,0,0,yes,no
1189,40.0,16.0,1.0,Undergraduate,127.0,0,no,0.0,0,0,no,no
3678,44.0,13.0,3.0,Graduate,32.0,0,no,0.0,0,0,no,no
994,50.0,26.0,1.0,Undergraduate,26.0,0,yes,0.7,0,0,no,no
3991,26.0,13.0,4.0,Graduate,58.0,0,no,0.0,0,0,no,no
3513,50.0,15.0,3.0,Advanced or Professional,67.0,0,yes,3.3,0,0,yes,no
2233,33.0,33.0,2.0,Graduate,116.0,0,yes,0.3,0,0,no,no
5286,34.0,8.0,1.0,Undergraduate,11.0,159,no,0.0,0,0,no,no
3131,51.0,38.0,1.0,Graduate,98.0,0,no,0.0,0,0,yes,no
2563,58.0,21.0,4.0,Advanced or Professional,139.0,0,no,0.0,0,1,yes,yes
5841,24.0,10.0,4.0,Undergraduate,39.0,70,no,0.0,0,0,yes,no
2226,,24.0,,Undergraduate,229.0,0,no,0.0,0,0,no,no
3098,29.0,38.0,4.0,Graduate,99.0,87,yes,4.6,0,0,no,yes
2019,30.0,12.0,3.0,Undergraduate,97.0,139,no,0.0,0,0,no,no
4559,24.0,24.0,2.0,Undergraduate,96.0,131,yes,2.0,0,0,yes,no
3141,63.0,9.0,4.0,Undergraduate,43.0,0,no,0.0,0,1,no,no
2137,59.0,23.0,3.0,Graduate,107.0,115,yes,2.5,0,1,yes,yes
5984,37.0,16.0,3.0,Undergraduate,118.0,216,yes,3.0,0,0,yes,no
1798,62.0,29.0,4.0,Advanced or Professional,104.0,117,no,0.0,0,0,yes,no
3920,50.0,33.0,2.0,Undergraduate,57.0,0,no,0.0,0,0,no,no
2745,30.0,33.0,1.0,Undergraduate,71.0,0,yes,0.7,0,0,no,no
4211,58.0,3.0,1.0,Undergraduate,51.0,0,no,0.0,0,0,yes,no
4135,51.0,22.0,2.0,Graduate,56.0,109,yes,1.8,1,0,yes,no
2260,65.0,41.0,1.0,Advanced or Professional,100.0,0,no,0.0,0,0,yes,no
3729,40.0,38.0,3.0,Undergraduate,24.0,0,yes,2.3,0,0,no,no
2209,55.0,15.0,2.0,Graduate,164.0,85,no,0.0,0,0,yes,yes
3518,40.0,38.0,3.0,Advanced or Professional,101.0,0,yes,0.7,0,0,yes,no
5419,36.0,41.0,2.0,Graduate,66.0,0,no,0.0,0,0,yes,no
2659,35.0,39.0,4.0,Undergraduate,144.0,0,no,0.0,0,0,yes,no
3972,36.0,2.0,2.0,Advanced or Professional,96.0,163,no,0.0,0,0,yes,no
2331,62.0,6.0,1.0,Undergraduate,102.0,0,no,0.0,0,0,no,no
3495,26.0,33.0,3.0,Advanced or Professional,67.0,128,no,0.0,0,0,yes,no
5359,48.0,11.0,2.0,Undergraduate,31.0,0,no,0.0,0,0,no,no
3258,,64.0,7.0,Graduate,,0,no,0.0,0,0,yes,no
5837,28.0,34.0,3.0,Graduate,43.0,185,no,0.0,0,0,yes,no
404,32.0,20.0,4.0,Graduate,116.0,0,yes,1.2,0,0,no,no
5897,63.0,35.0,2.0,Advanced or Professional,178.0,0,yes,1.8,0,0,yes,no
828,42.0,19.0,1.0,Undergraduate,67.0,208,yes,0.7,1,0,yes,no
1415,63.0,37.0,4.0,Advanced or Professional,98.0,0,no,0.0,0,0,no,no
5801,54.0,7.0,3.0,Undergraduate,39.0,118,no,0.0,0,0,no,no
2930,25.0,28.0,1.0,Advanced or Professional,92.0,0,yes,0.7,0,0,no,no
801,60.0,32.0,1.0,Advanced or Professional,55.0,175,no,0.0,0,0,no,no
384,35.0,8.0,2.0,Undergraduate,22.0,0,no,0.0,0,0,no,no
5338,51.0,23.0,4.0,Graduate,19.0,81,no,0.0,0,0,no,no
4738,52.0,26.0,4.0,Undergraduate,110.0,0,no,0.0,1,0,no,no
5428,38.0,20.0,4.0,Graduate,96.0,0,no,0.0,0,0,yes,no
2035,24.0,36.0,4.0,Undergraduate,32.0,131,no,0.0,0,0,yes,no
5875,,,,Advanced or Professional,,0,no,0.0,1,0,yes,no
638,42.0,6.0,1.0,Undergraduate,64.0,0,yes,1.2,0,0,no,no
3561,,63.0,,Undergraduate,,77,yes,0.6,1,0,yes,no
231,32.0,25.0,3.0,Advanced or Professional,42.0,0,no,0.0,0,0,yes,no
5746,29.0,15.0,3.0,Advanced or Professional,153.0,238,no,0.0,0,0,no,yes
3436,23.0,0.0,2.0,Undergraduate,13.0,0,yes,0.5,0,0,no,no
302,35.0,34.0,2.0,Advanced or Professional,145.0,0,no,0.0,0,0,yes,no
2365,47.0,6.0,2.0,Advanced or Professional,81.0,0,no,0.0,0,0,yes,no
950,46.0,25.0,1.0,Advanced or Professional,38.0,0,yes,3.9,0,0,yes,no
2866,59.0,23.0,2.0,Graduate,218.0,167,no,0.0,1,0,yes,no
347,53.0,15.0,4.0,Advanced or Professional,133.0,0,yes,2.3,0,0,yes,no
4493,55.0,3.0,4.0,Undergraduate,86.0,114,yes,5.3,0,0,no,no
1207,,28.0,1.0,Undergraduate,108.0,89,no,0.0,0,0,no,no
4573,46.0,18.0,1.0,Advanced or Professional,60.0,111,no,0.0,0,0,no,no
147,27.0,,,Graduate,269.0,95,no,0.0,0,0,no,no
2145,24.0,3.0,3.0,Graduate,77.0,91,yes,0.2,0,0,yes,no
3410,33.0,12.0,2.0,Undergraduate,190.0,0,no,0.0,0,0,no,no
2905,35.0,26.0,1.0,Undergraduate,64.0,130,no,0.0,0,0,yes,no
2230,28.0,30.0,2.0,Undergraduate,20.0,152,yes,1.8,0,0,no,no
2217,45.0,17.0,3.0,Advanced or Professional,169.0,0,no,0.0,0,0,no,yes
5901,42.0,11.0,2.0,Undergraduate,159.0,0,no,0.0,0,0,yes,no
629,25.0,24.0,2.0,Undergraduate,128.0,0,no,0.0,0,0,no,no
3229,47.0,9.0,1.0,Advanced or Professional,185.0,98,no,0.0,0,0,no,yes
4514,60.0,23.0,1.0,Advanced or Professional,33.0,77,no,0.0,0,0,yes,no
4403,49.0,11.0,2.0,Graduate,110.0,175,no,0.0,0,0,yes,no
2509,29.0,32.0,2.0,Advanced or Professional,77.0,0,yes,0.1,0,0,no,no
3538,65.0,15.0,3.0,Undergraduate,16.0,200,yes,0.4,1,0,no,no
1150,30.0,29.0,3.0,Undergraduate,23.0,0,yes,3.9,0,0,no,no
2170,49.0,36.0,3.0,Undergraduate,109.0,155,no,0.0,0,0,yes,no
2176,33.0,33.0,1.0,Advanced or Professional,12.0,0,yes,0.2,0,0,yes,no
4559,60.0,24.0,4.0,Undergraduate,117.0,0,no,0.0,0,1,no,no
5518,26.0,14.0,4.0,Undergraduate,165.0,0,no,0.0,0,1,no,yes
1300,59.0,23.0,2.0,Graduate,84.0,0,yes,0.6,0,0,yes,no
1055,60.0,16.0,2.0,Graduate,156.0,276,yes,0.8,0,1,yes,yes
4493,,20.0,,Undergraduate,,0,yes,5.5,0,0,yes,no
399,35.0,23.0,4.0,Undergraduate,104.0,140,yes,3.2,0,0,no,no
2920,34.0,6.0,3.0,Undergraduate,78.0,0,yes,0.1,0,0,yes,no
1664,50.0,1.0,2.0,Graduate,195.0,410,yes,3.8,0,0,no,yes
5387,55.0,1.0,2.0,Advanced or Professional,46.0,0,yes,0.1,1,0,no,no
1374,46.0,3.0,1.0,Graduate,47.0,0,yes,0.1,1,1,yes,no
3540,65.0,29.0,1.0,Advanced or Professional,68.0,169,yes,0.9,0,0,yes,no
1702,33.0,12.0,2.0,Graduate,90.0,211,no,0.0,0,0,yes,no
1658,67.0,3.0,2.0,Undergraduate,30.0,91,yes,1.7,0,0,no,no
4541,30.0,5.0,2.0,Advanced or Professional,52.0,164,no,0.0,0,0,no,no
4701,59.0,28.0,3.0,Undergraduate,40.0,0,no,0.0,0,0,no,no
482,47.0,17.0,2.0,Advanced or Professional,101.0,106,yes,0.4,1,0,yes,no
798,54.0,63.0,3.0,Advanced or Professional,,0,no,0.0,0,0,no,no
2795,53.0,6.0,2.0,Advanced or Professional,94.0,0,yes,8.0,0,0,yes,yes
4341,57.0,5.0,2.0,Advanced or Professional,35.0,0,no,0.0,0,0,yes,no
1411,,,,Advanced or Professional,,100,no,0.0,0,0,yes,no
1336,34.0,37.0,4.0,Graduate,102.0,131,no,0.0,1,1,no,no
5127,44.0,40.0,4.0,Graduate,181.0,232,yes,3.2,0,0,yes,yes
1021,48.0,35.0,4.0,Undergraduate,109.0,221,no,0.0,0,0,yes,no
1466,35.0,2.0,1.0,Graduate,90.0,119,no,0.0,1,0,no,no
3930,52.0,42.0,3.0,Advanced or Professional,182.0,102,no,0.0,0,0,no,no
2943,36.0,11.0,2.0,Undergraduate,96.0,188,no,0.0,0,0,no,no
586,89.0,,,Advanced or Professional,235.0,0,yes,1.8,0,0,yes,no
3981,44.0,14.0,4.0,Graduate,89.0,0,no,0.0,1,0,yes,no
929,37.0,1.0,1.0,Advanced or Professional,170.0,77,no,0.0,1,1,yes,yes
1033,43.0,9.0,1.0,Advanced or Professional,128.0,137,yes,2.0,0,1,yes,no
3243,53.0,4.0,1.0,Graduate,41.0,0,no,0.0,0,0,yes,no
1203,65.0,41.0,3.0,Advanced or Professional,87.0,0,no,0.0,0,0,yes,no
5782,66.0,15.0,4.0,Undergraduate,137.0,0,no,0.0,0,0,yes,no
2226,37.0,22.0,3.0,Undergraduate,89.0,137,no,0.0,0,0,yes,no
1074,34.0,13.0,2.0,Undergraduate,205.0,104,yes,1.0,0,0,yes,no
3398,31.0,2.0,3.0,Undergraduate,34.0,0,no,0.0,0,0,no,no
5606,34.0,14.0,1.0,Undergraduate,70.0,0,yes,1.4,1,0,yes,no
443,37.0,12.0,1.0,Advanced or Professional,44.0,0,no,0.0,1,0,yes,no
3003,43.0,40.0,3.0,Undergraduate,98.0,0,no,0.0,0,0,no,no
2901,34.0,29.0,1.0,Undergraduate,61.0,0,yes,0.1,0,0,no,no
5692,67.0,2.0,2.0,Undergraduate,126.0,0,no,0.0,0,0,no,no
124,37.0,40.0,2.0,Undergraduate,25.0,0,yes,0.7,0,0,no,no
5989,37.0,37.0,2.0,Advanced or Professional,48.0,169,yes,2.7,0,0,yes,no
3929,,,4.0,Graduate,,0,no,0.0,0,0,yes,no
4038,27.0,19.0,3.0,Advanced or Professional,130.0,130,yes,5.1,0,0,yes,yes
5624,47.0,1.0,2.0,Graduate,37.0,77,no,0.0,0,0,yes,no
1393,29.0,30.0,2.0,Undergraduate,56.0,0,no,0.0,0,0,yes,no
1884,,63.0,1.0,Undergraduate,,0,no,0.0,0,0,yes,no
3462,36.0,30.0,2.0,Advanced or Professional,167.0,209,yes,3.5,0,0,yes,yes
522,48.0,31.0,1.0,Undergraduate,109.0,0,no,0.0,0,0,no,no
2131,53.0,28.0,4.0,Graduate,42.0,0,yes,2.5,0,0,yes,no
5742,45.0,10.0,1.0,Advanced or Professional,159.0,103,no,0.0,0,0,yes,no
591,62.0,5.0,2.0,Advanced or Professional,71.0,0,no,0.0,0,0,yes,no
3842,56.0,15.0,4.0,Graduate,84.0,0,no,0.0,0,0,yes,no
1455,,,,Advanced or Professional,98.0,0,no,0.0,0,0,yes,no
965,44.0,14.0,4.0,Undergraduate,81.0,110,no,0.0,0,0,yes,no
524,64.0,28.0,2.0,Undergraduate,37.0,0,no,0.0,0,0,yes,no
1188,33.0,1.0,3.0,Undergraduate,45.0,0,no,0.0,0,0,yes,no
2144,66.0,26.0,1.0,Advanced or Professional,54.0,194,yes,3.1,0,0,yes,no
2578,45.0,11.0,3.0,Graduate,139.0,0,no,0.0,0,0,no,yes
3843,31.0,12.0,2.0,Graduate,170.0,203,no,0.0,0,1,yes,yes
3526,52.0,7.0,2.0,Undergraduate,51.0,161,no,0.0,0,0,no,no
3721,26.0,18.0,2.0,Undergraduate,103.0,0,no,0.0,0,0,no,no
4574,32.0,38.0,3.0,Graduate,65.0,0,no,0.0,0,0,yes,no
5185,30.0,21.0,2.0,Advanced or Professional,144.0,0,yes,3.6,0,0,yes,yes
152,59.0,6.0,2.0,Advanced or Professional,137.0,163,no,0.0,0,1,yes,yes
4796,43.0,33.0,2.0,Undergraduate,85.0,0,no,0.0,0,0,no,no
1538,42.0,20.0,4.0,Advanced or Professional,79.0,0,no,0.0,0,0,no,no
1571,25.0,36.0,1.0,Undergraduate,82.0,240,yes,1.7,0,0,yes,no
5665,37.0,37.0,2.0,Advanced or Professional,58.0,0,no,0.0,0,0,yes,no
5060,58.0,13.0,4.0,Undergraduate,79.0,0,no,0.0,0,0,yes,no
2254,90.0,24.0,7.0,Undergraduate,,88,no,0.0,0,0,yes,no
2765,48.0,40.0,2.0,Undergraduate,133.0,119,yes,2.9,0,0,yes,yes
5940,31.0,30.0,2.0,Advanced or Professional,179.0,0,yes,3.3,1,1,no,yes
4666,63.0,29.0,2.0,Advanced or Professional,112.0,0,yes,0.8,0,0,yes,no
3796,36.0,31.0,1.0,Undergraduate,44.0,0,no,0.0,0,0,yes,no
4056,29.0,41.0,3.0,Undergraduate,53.0,162,yes,0.7,0,0,yes,no
1079,,,,Graduate,123.0,0,yes,2.1,0,0,no,no
1179,28.0,15.0,2.0,Graduate,116.0,117,yes,3.9,0,0,yes,yes
5407,46.0,0.0,2.0,Advanced or Professional,115.0,187,no,0.0,0,0,no,yes
5350,26.0,0.0,2.0,Undergraduate,85.0,0,no,0.0,0,0,no,no
5440,55.0,37.0,4.0,Graduate,144.0,301,no,0.0,0,0,no,no
3162,,,2.0,Undergraduate,,0,no,0.0,0,0,yes,no
5513,28.0,36.0,2.0,Advanced or Professional,156.0,0,no,0.0,1,0,yes,yes
1982,,30.0,,Graduate,,0,no,0.0,0,0,no,no
5445,60.0,9.0,4.0,Graduate,104.0,169,no,0.0,0,0,yes,no
3034,31.0,11.0,3.0,Graduate,155.0,109,no,0.0,0,1,no,yes
5776,60.0,23.0,1.0,Graduate,69.0,0,yes,1.8,0,0,yes,no
649,34.0,27.0,1.0,Undergraduate,131.0,175,no,0.0,0,0,no,no
683,56.0,13.0,2.0,Graduate,73.0,138,no,0.0,0,0,yes,no
3239,38.0,15.0,2.0,Undergraduate,27.0,0,yes,1.5,0,0,no,no
2601,29.0,8.0,1.0,Graduate,39.0,95,no,0.0,0,0,yes,no
5719,51.0,25.0,2.0,Undergraduate,8.0,0,no,0.0,0,0,yes,no
1730,38.0,18.0,1.0,Advanced or Professional,76.0,0,yes,0.9,0,0,no,no
5033,45.0,28.0,1.0,Graduate,77.0,141,no,0.0,1,0,yes,no
4076,47.0,39.0,4.0,Undergraduate,32.0,0,no,0.0,0,0,yes,no
2145,31.0,5.0,4.0,Advanced or Professional,115.0,0,no,0.0,0,0,no,no
3286,54.0,19.0,3.0,Advanced or Professional,116.0,161,no,0.0,1,0,yes,yes
3282,52.0,18.0,4.0,Undergraduate,23.0,136,no,0.0,1,0,no,no
1026,31.0,25.0,2.0,Advanced or Professional,159.0,95,yes,0.0,0,0,yes,yes
